source,segment_type,segment_number,row_index,time_s,segment_time_s,distance_m,segment_distance_m,live_delta_to_best_s,live_delta_error,final_delta_to_best_s,lat,lon,speed_mph,yaw_deg,pitch_deg,roll_deg,pos_uncertainty_m
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46888,1172.363845,3.371499,2482.674,42.597,-0.101121,,-0.223905,35.52851503,-97.47551420,31.661,-8.455,37.976,3.416,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46889,1172.363845,3.371499,2483.032,42.955,-0.101121,,-0.223905,35.52851822,-97.47551473,32.010,-8.157,37.864,3.189,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46890,1172.363845,3.371499,2483.393,43.316,-0.101121,,-0.223905,35.52852144,-97.47551524,32.316,-8.023,37.725,2.996,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46891,1172.363845,3.371499,2483.757,43.680,-0.101121,,-0.223905,35.52852469,-97.47551573,32.627,-7.702,37.608,2.969,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46892,1172.363845,3.371499,2484.125,44.048,-0.101121,,-0.223905,35.52852798,-97.47551618,32.865,-7.607,37.361,2.523,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46893,1172.363845,3.371499,2484.497,44.419,-0.101121,,-0.223905,35.52853130,-97.47551661,33.260,-7.324,37.150,2.322,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46894,1172.617689,3.625343,2484.871,44.794,0.152723,,-0.223905,35.52853465,-97.47551701,33.548,-7.186,36.889,1.989,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46895,1172.617689,3.625343,2485.249,45.172,0.152723,,-0.223905,35.52853804,-97.47551738,33.751,-6.796,36.700,2.052,1.030
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46896,1172.617689,3.625343,2485.630,45.552,0.089766,,-0.223905,35.52854144,-97.47551782,33.935,-6.298,36.465,2.027,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46897,1172.617689,3.625343,2486.012,45.935,-0.102349,,-0.223905,35.52854487,-97.47551813,34.206,-5.683,36.310,1.984,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46898,1172.617689,3.625343,2486.397,46.320,-0.102349,,-0.223905,35.52854833,-97.47551840,34.538,-5.027,36.259,2.142,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46899,1172.617689,3.625343,2486.786,46.709,-0.102349,,-0.223905,35.52855182,-97.47551863,34.810,-4.257,36.252,2.336,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46900,1172.617689,3.625343,2487.178,47.101,-0.102349,,-0.223905,35.52855534,-97.47551884,34.979,-3.492,36.240,2.608,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46901,1172.617689,3.625343,2487.572,47.495,-0.102349,,-0.223905,35.52855888,-97.47551901,35.266,-2.736,36.196,2.871,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46902,1172.617689,3.625343,2487.969,47.892,-0.102349,,-0.223905,35.52856245,-97.47551914,35.567,-2.093,36.079,3.104,1.020
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46903,1172.617689,3.625343,2488.367,48.289,-0.102349,,-0.223905,35.52856602,-97.47551938,35.622,-1.476,35.895,3.166,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46904,1172.871159,3.878813,2488.767,48.690,0.151121,,-0.223905,35.52856962,-97.47551943,35.886,-0.916,35.731,3.326,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46905,1172.871159,3.878813,2489.169,49.092,0.151121,,-0.223905,35.52857324,-97.47551943,36.027,-0.365,35.618,3.571,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46906,1172.871159,3.878813,2489.575,49.498,0.151121,,-0.223905,35.52857689,-97.47551939,36.329,0.141,35.556,3.681,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46907,1172.871159,3.878813,2489.981,49.904,0.025159,,-0.223905,35.52858054,-97.47551930,36.350,0.665,35.507,3.795,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46908,1172.871159,3.878813,2490.391,50.313,-0.102620,,-0.223905,35.52858422,-97.47551917,36.571,1.132,35.478,3.950,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46909,1172.871159,3.878813,2490.802,50.725,-0.102620,,-0.223905,35.52858792,-97.47551900,36.809,1.608,35.449,4.025,1.000
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46910,1172.871159,3.878813,2491.216,51.139,-0.102620,,-0.223905,35.52859164,-97.47551879,37.094,2.077,35.418,3.987,1.010
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46911,1172.871159,3.878813,2491.629,51.552,-0.102620,,-0.223905,35.52859535,-97.47551894,37.108,2.564,35.344,4.187,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46912,1172.871159,3.878813,2492.046,51.969,-0.102620,,-0.223905,35.52859909,-97.47551865,37.338,3.031,35.227,4.250,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46913,1172.871159,3.878813,2492.465,52.388,-0.102620,,-0.223905,35.52860285,-97.47551831,37.531,3.525,35.139,4.112,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46914,1173.124598,4.132252,2492.888,52.811,0.150819,,-0.223905,35.52860664,-97.47551793,37.677,3.928,35.002,3.974,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46915,1173.124598,4.132252,2493.311,53.234,0.150819,,-0.223905,35.52861043,-97.47551749,37.964,4.374,34.924,4.083,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46916,1173.124598,4.132252,2493.737,53.660,0.150819,,-0.223905,35.52861424,-97.47551699,38.196,4.819,34.937,4.092,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46917,1173.124598,4.132252,2494.167,54.090,0.150819,,-0.223905,35.52861808,-97.47551643,38.447,5.308,34.987,4.002,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46918,1173.124598,4.132252,2494.599,54.522,-0.059831,,-0.223905,35.52862193,-97.47551583,38.676,5.597,34.979,3.874,0.990
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46919,1173.124598,4.132252,2495.094,55.016,-0.102599,,-0.223905,35.52862632,-97.47551672,39.139,6.003,35.053,4.120,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46920,1173.124598,4.132252,2495.535,55.457,-0.102599,,-0.223905,35.52863025,-97.47551607,39.395,6.237,35.121,3.974,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46921,1173.124598,4.132252,2495.978,55.901,-0.102599,,-0.223905,35.52863420,-97.47551541,39.584,6.461,35.102,4.025,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46922,1173.124598,4.132252,2496.424,56.346,-0.102599,,-0.223905,35.52863817,-97.47551472,39.917,6.511,34.989,4.017,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46923,1173.124598,4.132252,2496.871,56.794,-0.102599,,-0.223905,35.52864215,-97.47551399,40.091,6.463,34.742,4.066,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46924,1173.392168,4.399822,2497.321,57.244,0.164971,,-0.223905,35.52864615,-97.47551321,40.301,6.242,34.475,3.978,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46925,1173.392168,4.399822,2497.776,57.699,0.164971,,-0.223905,35.52865018,-97.47551238,40.598,6.043,34.261,3.829,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46926,1173.392168,4.399822,2498.231,58.154,0.164971,,-0.223905,35.52865421,-97.47551148,40.810,5.707,34.107,3.454,0.980
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46927,1173.392168,4.399822,2498.766,58.689,0.164971,,-0.223905,35.52865876,-97.47551341,41.167,5.409,34.054,3.360,0.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46928,1173.392168,4.399822,2499.230,59.153,0.069633,,-0.223905,35.52866287,-97.47551255,41.370,5.012,33.948,2.989,0.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46929,1173.392168,4.399822,2499.694,59.617,-0.103395,,-0.223905,35.52866697,-97.47551161,41.548,4.644,33.886,2.570,0.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46930,1173.392168,4.399822,2500.161,60.084,-0.103395,,-0.223905,35.52867110,-97.47551066,41.773,4.077,33.709,2.022,0.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46931,1173.392168,4.399822,2500.630,60.553,-0.103395,,-0.223905,35.52867524,-97.47550967,41.953,3.609,33.548,1.658,0.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46932,1173.392168,4.399822,2501.103,61.026,-0.103395,,-0.223905,35.52867942,-97.47550868,42.327,2.938,33.301,0.965,0.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46933,1173.392168,4.399822,2501.579,61.502,-0.103395,,-0.223905,35.52868362,-97.47550768,42.393,2.381,33.092,0.350,0.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46934,1173.392168,4.399822,2502.055,61.978,-0.103395,,-0.223905,35.52868782,-97.47550666,42.652,1.566,32.763,-0.436,0.970
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46935,1173.645987,4.653641,2502.763,62.686,0.150424,,-0.223905,35.52869297,-97.47551126,43.313,0.934,32.697,-0.758,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46936,1173.645987,4.653641,2503.250,63.173,0.150424,,-0.223905,35.52869730,-97.47551044,43.423,0.072,32.525,-1.554,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46937,1173.645987,4.653641,2503.739,63.662,0.150424,,-0.223905,35.52870165,-97.47550963,43.749,-0.551,32.457,-2.365,0.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46938,1173.645987,4.653641,2504.233,64.156,0.150424,,-0.223905,35.52870604,-97.47550884,44.048,-1.351,32.229,-2.889,0.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46939,1173.645987,4.653641,2504.728,64.651,0.150424,,-0.223905,35.52871045,-97.47550806,44.196,-1.881,31.940,-3.229,0.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46940,1173.645987,4.653641,2505.225,65.148,0.066470,,-0.223905,35.52871487,-97.47550724,44.391,-2.421,31.614,-3.707,0.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46941,1173.645987,4.653641,2505.724,65.647,-0.103829,,-0.223905,35.52871930,-97.47550638,44.534,-2.690,31.443,-4.224,0.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46942,1173.645987,4.653641,2506.224,66.147,-0.103829,,-0.223905,35.52872374,-97.47550549,44.744,-2.990,31.367,-4.655,0.960
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46943,1173.645987,4.653641,2506.819,66.742,-0.103829,,-0.223905,35.52872765,-97.47550998,44.854,-3.161,31.381,-4.977,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46944,1173.645987,4.653641,2507.326,67.249,-0.103829,,-0.223905,35.52873217,-97.47550929,45.039,-3.390,31.410,-5.311,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46945,1173.899500,4.907154,2507.832,67.755,0.149684,,-0.223905,35.52873669,-97.47550862,45.199,-3.545,31.306,-5.735,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46946,1173.899500,4.907154,2508.340,68.263,0.149684,,-0.223905,35.52874123,-97.47550797,45.413,-3.769,31.134,-6.253,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46947,1173.899500,4.907154,2508.852,68.774,0.149684,,-0.223905,35.52874580,-97.47550735,45.549,-4.102,30.946,-6.603,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46948,1173.899500,4.907154,2509.363,69.286,0.149684,,-0.223905,35.52875038,-97.47550677,45.723,-4.533,30.712,-7.040,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46949,1173.899500,4.907154,2509.879,69.801,0.149684,,-0.223905,35.52875499,-97.47550621,45.894,-5.075,30.555,-7.646,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46950,1173.899500,4.907154,2510.394,70.317,0.149684,,-0.223905,35.52875961,-97.47550570,45.854,-5.629,30.371,-8.140,0.950
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46951,1173.899500,4.907154,2510.968,70.891,-0.017248,,-0.223905,35.52876304,-97.47551044,45.365,-6.137,30.074,-8.584,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46952,1173.899500,4.907154,2511.478,71.401,-0.104221,,-0.223905,35.52876762,-97.47551022,45.518,-6.682,29.771,-9.091,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46953,1173.899500,4.907154,2511.991,71.914,-0.104221,,-0.223905,35.52877223,-97.47551004,45.623,-7.232,29.625,-9.500,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46954,1173.899500,4.907154,2512.501,72.424,-0.104221,,-0.223905,35.52877682,-97.47550991,45.612,-7.790,29.503,-10.098,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46955,1174.153041,5.160695,2513.014,72.937,0.149320,,-0.223905,35.52878143,-97.47550983,45.675,-8.213,29.343,-10.475,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46956,1174.153041,5.160695,2513.527,73.449,0.149320,,-0.223905,35.52878604,-97.47550980,45.671,-8.506,29.163,-10.754,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46957,1174.153041,5.160695,2514.039,73.962,0.149320,,-0.223905,35.52879065,-97.47550982,45.780,-8.799,28.932,-11.044,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46958,1174.153041,5.160695,2514.555,74.478,0.149320,,-0.223905,35.52879529,-97.47550989,46.033,-9.090,28.816,-11.290,0.940
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46959,1174.153041,5.160695,2514.973,74.895,0.149320,,-0.223905,35.52879732,-97.47551377,45.391,-9.365,28.816,-11.682,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46960,1174.153041,5.160695,2515.483,75.405,0.149320,,-0.223905,35.52880190,-97.47551406,45.368,-9.547,28.790,-12.066,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46961,1174.153041,5.160695,2515.992,75.914,0.141618,,-0.223905,35.52880647,-97.47551440,45.412,-9.562,28.733,-12.224,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46962,1174.153041,5.160695,2516.501,76.424,-0.104828,,-0.223905,35.52881104,-97.47551478,45.414,-9.482,28.706,-12.245,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46963,1174.153041,5.160695,2517.012,76.935,-0.104828,,-0.223905,35.52881562,-97.47551521,45.476,-9.293,28.697,-12.547,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46964,1174.153041,5.160695,2517.523,77.446,-0.104828,,-0.223905,35.52882020,-97.47551568,45.606,-9.006,28.764,-12.609,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46965,1174.423251,5.430905,2518.035,77.958,0.165382,,-0.223905,35.52882479,-97.47551617,45.670,-8.642,28.883,-12.788,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46966,1174.423251,5.430905,2518.547,78.469,0.165382,,-0.223905,35.52882937,-97.47551669,45.530,-8.091,29.004,-12.732,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46967,1174.423251,5.430905,2519.058,78.981,0.165382,,-0.223905,35.52883395,-97.47551723,45.563,-7.306,29.021,-12.678,0.930
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46968,1174.423251,5.430905,2519.179,79.102,0.165382,,-0.223905,35.52883457,-97.47551833,44.273,-6.347,29.036,-12.618,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46969,1174.423251,5.430905,2519.677,79.600,0.165382,,-0.223905,35.52883902,-97.47551896,44.319,-5.303,29.064,-12.434,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46970,1174.423251,5.430905,2520.173,80.096,0.165382,,-0.223905,35.52884345,-97.47551959,44.203,-4.221,29.037,-12.320,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46971,1174.423251,5.430905,2520.669,80.592,0.165382,,-0.223905,35.52884788,-97.47552024,44.206,-3.097,29.077,-12.231,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46972,1174.423251,5.430905,2521.164,81.087,0.135976,,-0.223905,35.52885230,-97.47552090,44.099,-1.953,29.189,-12.064,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46973,1174.423251,5.430905,2521.658,81.581,-0.113201,,-0.223905,35.52885671,-97.47552156,44.056,-0.813,29.276,-11.770,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46974,1174.423251,5.430905,2522.153,82.075,-0.113201,,-0.223905,35.52886112,-97.47552223,43.986,0.338,29.406,-11.566,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46975,1174.423251,5.430905,2522.454,82.377,-0.113201,,-0.223905,35.52886161,-97.47551895,42.524,1.396,29.548,-11.376,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46976,1174.677032,5.684686,2522.932,82.855,0.140580,,-0.223905,35.52886588,-97.47551952,42.472,2.341,29.637,-11.043,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46977,1174.677032,5.684686,2523.407,83.330,0.140580,,-0.223905,35.52887013,-97.47552009,42.337,3.200,29.732,-10.676,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46978,1174.677032,5.684686,2523.881,83.804,0.140580,,-0.223905,35.52887437,-97.47552063,42.185,3.897,29.817,-10.589,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46979,1174.677032,5.684686,2524.354,84.277,0.140580,,-0.223905,35.52887860,-97.47552119,42.058,4.429,29.814,-10.549,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46980,1174.677032,5.684686,2524.827,84.750,0.140580,,-0.223905,35.52888283,-97.47552175,42.103,4.886,29.748,-10.401,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46981,1174.677032,5.684686,2525.299,85.222,0.140580,,-0.223905,35.52888705,-97.47552231,42.120,5.324,29.749,-10.313,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46982,1174.677032,5.684686,2525.774,85.696,0.140580,,-0.223905,35.52889129,-97.47552286,42.155,5.745,29.741,-10.256,0.920
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46983,1174.677032,5.684686,2526.200,86.123,0.140580,,-0.223905,35.52889193,-97.47551821,40.875,6.149,29.722,-10.223,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46984,1174.677032,5.684686,2526.660,86.582,-0.029719,,-0.223905,35.52889605,-97.47551858,40.955,6.619,29.679,-10.260,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46985,1174.677032,5.684686,2527.119,87.042,-0.113255,,-0.223905,35.52890017,-97.47551895,40.903,7.219,29.623,-10.212,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46986,1174.930980,5.938634,2527.578,87.501,0.140693,,-0.223905,35.52890429,-97.47551930,41.044,7.898,29.527,-9.996,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46987,1174.930980,5.938634,2528.040,87.962,0.140693,,-0.223905,35.52890843,-97.47551965,41.042,8.689,29.528,-9.565,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46988,1174.930980,5.938634,2528.502,88.425,0.140693,,-0.223905,35.52891258,-97.47551997,41.203,9.543,29.649,-9.731,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46989,1174.930980,5.938634,2528.964,88.887,0.140693,,-0.223905,35.52891673,-97.47552027,41.179,10.479,29.759,-9.543,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46990,1174.930980,5.938634,2529.425,89.348,0.140693,,-0.223905,35.52892087,-97.47552055,41.099,11.549,29.810,-9.130,0.910
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46991,1174.930980,5.938634,2529.919,89.842,0.140693,,-0.223905,35.52892171,-97.47551519,40.076,12.801,29.900,-8.476,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46992,1174.930980,5.938634,2530.370,90.292,-1.142448,,-0.223905,35.52892576,-97.47551522,40.008,14.041,29.911,-8.326,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46993,1174.930980,5.938634,2530.818,90.740,-1.142448,,-0.223905,35.52892979,-97.47551524,39.851,15.272,29.853,-8.019,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46994,1174.930980,5.938634,2531.265,91.187,-1.142448,,-0.223905,35.52893381,-97.47551524,39.838,16.534,29.737,-7.588,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46995,1174.930980,5.938634,2531.712,91.634,-1.142448,,-0.223905,35.52893783,-97.47551521,39.718,17.853,29.668,-7.115,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46996,1174.930980,5.938634,2532.158,92.080,-1.142448,,-0.223905,35.52894184,-97.47551516,39.731,19.179,29.577,-6.564,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46997,1175.209958,6.217612,2532.604,92.526,-0.863470,,-0.223905,35.52894585,-97.47551509,39.617,20.595,29.552,-5.944,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46998,1175.209958,6.217612,2533.047,92.970,-0.863470,,-0.223905,35.52894984,-97.47551498,39.541,22.024,29.588,-5.463,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,46999,1175.209958,6.217612,2533.901,93.823,-0.863470,,-0.223905,35.52895033,-97.47550557,38.780,23.439,29.696,-5.068,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47000,1175.209958,6.217612,2534.337,94.259,-0.863470,,-0.223905,35.52895423,-97.47550507,38.781,24.724,29.728,-4.528,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47001,1175.209958,6.217612,2534.771,94.694,-0.863470,,-0.223905,35.52895811,-97.47550453,38.758,25.953,29.736,-4.165,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47002,1175.209958,6.217612,2535.206,95.128,-0.863470,,-0.223905,35.52896199,-97.47550394,38.734,27.129,29.759,-3.749,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47003,1175.209958,6.217612,2535.642,95.565,-0.863470,,-0.223905,35.52896588,-97.47550331,38.803,28.275,29.849,-3.101,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47004,1175.209958,6.217612,2536.076,95.998,-0.863470,,-0.223905,35.52896974,-97.47550261,38.669,29.356,29.920,-2.657,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47005,1175.209958,6.217612,2536.510,96.433,-0.863470,,-0.223905,35.52897360,-97.47550185,38.655,30.290,29.932,-2.601,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47006,1175.209958,6.217612,2536.943,96.865,-0.863470,,-0.223905,35.52897743,-97.47550103,38.482,31.120,29.871,-2.389,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47007,1175.209958,6.217612,2537.373,97.295,-0.863470,,-0.223905,35.52898123,-97.47550015,38.119,31.910,29.677,-2.019,0.900
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47008,1175.487011,6.494665,2538.247,98.170,-0.586417,,-0.223905,35.52898080,-97.47549050,37.634,32.632,29.480,-1.868,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47009,1175.487011,6.494665,2538.669,98.592,-0.586417,,-0.223905,35.52898443,-97.47548915,37.607,33.422,29.345,-1.680,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47010,1175.487011,6.494665,2539.090,99.013,-0.586417,,-0.223905,35.52898804,-97.47548774,37.603,34.247,29.257,-1.252,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47011,1175.487011,6.494665,2539.511,99.434,-0.586417,,-0.223905,35.52899163,-97.47548627,37.574,35.114,29.179,-0.906,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47012,1175.487011,6.494665,2539.931,99.854,-0.586417,,-0.223905,35.52899519,-97.47548471,37.411,35.943,29.114,-0.778,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47013,1175.487011,6.494665,2540.350,100.273,-0.586417,,-0.223905,35.52899871,-97.47548305,37.473,36.754,29.012,-0.516,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47014,1175.487011,6.494665,2540.770,100.693,-0.586417,,-0.223905,35.52900222,-97.47548134,37.582,37.545,28.907,-0.187,0.890
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47015,1175.487011,6.494665,2541.426,101.349,-0.586417,,-0.223905,35.52900320,-97.47547419,38.067,38.333,28.821,0.037,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47016,1175.487011,6.494665,2541.853,101.776,-0.586417,,-0.223905,35.52900665,-97.47547213,38.163,39.013,28.778,0.183,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47017,1175.487011,6.494665,2542.281,102.204,-0.586417,,-0.223905,35.52901009,-97.47547000,38.310,39.609,28.712,0.408,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47018,1175.487011,6.494665,2542.711,102.633,-0.586417,,-0.223905,35.52901351,-97.47546780,38.482,40.066,28.636,0.470,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47019,1175.741919,6.749573,2543.143,103.066,-0.331509,,-0.223905,35.52901693,-97.47546552,38.775,40.407,28.594,0.517,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47020,1175.741919,6.749573,2543.578,103.501,-0.331509,,-0.223905,35.52902034,-97.47546317,39.093,40.559,28.574,0.479,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47021,1175.741919,6.749573,2544.015,103.938,-0.331509,,-0.223905,35.52902375,-97.47546076,39.310,40.550,28.559,0.457,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47022,1175.741919,6.749573,2544.456,104.379,-0.331509,,-0.223905,35.52902716,-97.47545828,39.503,40.370,28.529,0.404,0.880
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47023,1175.741919,6.749573,2544.951,104.874,-0.331509,,-0.223905,35.52902846,-97.47545305,39.797,40.013,28.463,0.180,0.870
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47024,1175.741919,6.749573,2545.397,105.320,-0.331509,,-0.223905,35.52903182,-97.47545035,40.026,39.472,28.349,-0.095,0.870
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47025,1175.741919,6.749573,2545.846,105.769,-0.331509,,-0.223905,35.52903519,-97.47544762,40.309,38.911,28.252,-0.369,0.870
VN300_2026-07-12_14-41-49_VNINS.csv,lap,5,47026,1175.741919,6.749573,2546.299,106.222,-0.331509,,-0.223905,35.52903857,-97.47544482,40.683,38.334,28.185,-0.667,0.870
